Date,ret_BTC,ret_SOL
2021-03-09,0.048156840253234634,0.08752072071597494
2021-03-10,0.021374179798028692,-0.04232281383200265
2021-03-11,0.03157300039029742,0.11667746941499413
2021-03-12,-0.00821687285311512,-0.09436783744557609
2021-03-13,0.0659904612617126,0.050689787475412196
2021-03-14,-0.0322025926592886,-0.053709409685767984
2021-03-15,-0.05895520841682256,-0.022416379210130177
2021-03-16,0.015929471547609708,-0.040559317538070516
2021-03-17,0.03572418708035663,0.04292083788384504
2021-03-18,-0.017339151916612394,0.0006904613865508225
2021-03-19,0.008394319050578858,-0.001774546816867062
2021-03-20,-0.0005658791253750906,0.0005056859572505346
2021-03-21,-0.01364390413984573,0.008423828316008297
2021-03-22,-0.05345688104443269,0.040146077758635546
2021-03-23,0.0038401154329434917,-0.049073107947907424
2021-03-24,-0.03655175777765862,-0.03901526988444681
2021-03-25,-0.020485432915554824,-0.047689708796869734
2021-03-26,0.06428841931989204,0.1263585822047224
2021-03-27,0.015051908974824002,0.11062887275918065
2021-03-28,-0.0004068041327034422,0.08740860649596627
2021-03-29,0.03165502939331688,0.04549478102522153
2021-03-30,0.020014609919984494,0.019907649452827414
2021-03-31,1.9359447593458867e-05,0.011954107511074508
2021-04-01,0.002999232878687863,-0.01973220617791238
2021-04-02,0.004870090844088182,0.037300557405727464
2021-04-03,-0.030439981167967645,0.12963792053109557
2021-04-04,0.01984664313237694,0.06476968423407437
2021-04-05,0.005081207326213644,-0.04579504948641544
2021-04-06,-0.014763897549620708,0.08234952765619985
2021-04-07,-0.037528870853165586,0.0591570675636679
2021-04-08,0.039787675704227254,0.020777604666800897
2021-04-09,-0.0013545498361153818,0.027159369806089906
2021-04-10,0.02623419809666494,-0.03430860439265748
2021-04-11,0.0068623043874040945,0.03982344502560364
2021-04-12,-0.005187618998144572,0.020560304737018864
2021-04-13,0.058527143450268326,-0.03848965668227233
2021-04-14,-0.006219938149170545,-0.03563462795087702
2021-04-15,0.00323225111697667,0.04948948194482483
2021-04-16,-0.027886621874568363,-0.09104911541695149
2021-04-17,-0.01454292610140584,-0.011782604947392805
2021-04-18,-0.07647243109811974,0.25229470463811765
2021-04-19,-0.008788979117795748,-0.019601547280016618
2021-04-20,0.013347500558966274,0.0029681403586931943
2021-04-21,-0.04651974554182736,0.023117171285263804
2021-04-22,-0.040581883746806824,0.17883251083672436
2021-04-23,-0.013001302685205829,-0.05013931960913576
2021-04-24,-0.020620437180109974,0.09681002444696363
2021-04-25,-0.02113272327896709,0.1507944729268509
2021-04-26,0.0974797068019555,-0.07428322297024614
2021-04-27,0.01854831914865329,-0.016912863325798888
2021-04-28,-0.0037942553737355666,0.03604507529523593
2021-04-29,-0.0234296738251345,-0.05421280037107401
2021-04-30,0.0754151877209619,0.01160117361859081
2021-05-01,0.0013475723603129097,0.14195835744421048
2021-05-02,-0.020916047590224807,-0.054309232684138564
2021-05-03,0.01000110220540229,-0.020626675050472443
2021-05-04,-0.06999363622377608,-0.07230793249094836
2021-05-05,0.07389708647447613,0.05007185974287509
2021-05-06,-0.01805509355764201,-0.03322124294566997
2021-05-07,0.01687709678143534,-0.006942800488892509
2021-05-08,0.0249216197027895,0.054265044159899745
2021-05-09,-0.00976562803402814,-0.02739766480306427
2021-05-10,-0.04159554115971531,-0.03256971770330175
2021-05-11,0.015009957344290115,0.03813218812303587
2021-05-12,-0.1429671467730369,-0.048729455140973155
2021-05-13,0.01144292811009251,-0.03497941097097712
2021-05-14,0.003300186759766177,0.04109753355674828
2021-05-15,-0.06459870319528349,0.01725384351862136
2021-05-16,-0.006525257090235215,0.08254038640912764
2021-05-17,-0.0648839844864657,-0.007178621487578418
2021-05-18,-0.014531934084628162,0.17652762090928986
2021-05-19,-0.14810707635188614,-0.46535473385091386
2021-05-20,0.09727501612396061,0.2425236694633539
2021-05-21,-0.08913981683679317,-0.14217797964641354
2021-05-22,0.006198237437244458,-0.21463559195698423
2021-05-23,-0.07654564579833334,-0.23776824071813873
2021-05-24,0.10722243682664256,0.23674551011890843
2021-05-25,-0.007878782581023813,-0.04199310436054304
2021-05-26,0.02296156581276776,0.16955372139706215
2021-05-27,-0.02205718107153487,-0.0565863384137586
2021-05-28,-0.07393611150144253,-0.14541809521114324
2021-05-29,-0.03076569154215214,-0.05896716821133907
2021-05-30,0.030219944078986316,0.043817598872515795
2021-05-31,0.04533591723246566,0.1374240052273179
2021-06-01,-0.017507853573118126,-0.05741209079103804
2021-06-02,0.023977788702314484,0.09156332314398252
2021-06-03,0.042556616951369364,0.15048889492429174
2021-06-04,-0.060840387267125706,-0.05349027270469442
2021-06-05,-0.03706474257477588,0.05638680079006031
2021-06-06,0.00869359985018825,0.06652473401019554
2021-06-07,-0.06633285563534308,-0.10051915052819416
2021-06-08,-0.0026277750634573493,0.08165666598357113
2021-06-09,0.10947410238213884,0.012303310373858789
2021-06-10,-0.017354742993129335,-0.02245003679924773
2021-06-11,0.017067578415986162,-0.13117760845658655
2021-06-12,-0.04890419504040544,0.01091514020516371
2021-06-13,0.09505680129465688,0.06194457143743959
2021-06-14,0.028258787966320753,-0.0014811074402127922
2021-06-15,0.0046584533275275675,0.06113571082672031
2021-06-16,-0.05230703159614336,-0.03587028934542991
2021-06-17,-0.007684760787668665,-0.011119168373100674
2021-06-18,-0.0614015913917374,-0.0689425471768792
2021-06-19,-0.004800219817294504,-0.03598500534894722
2021-06-20,0.002311625313792476,-0.0008891818510310401
2021-06-21,-0.11952179584867828,-0.281439600985681
2021-06-22,0.025833047609392423,0.004284407437681548
2021-06-23,0.03676667515561327,0.11547443246493572
2021-06-24,0.027475699857644642,0.03698439775089701
2021-06-25,-0.09130465397426413,-0.08295255513693567
2021-06-26,0.017188238400922984,0.034722286709978345
2021-06-27,0.07374727447930951,0.07194720077434757
2021-06-28,-0.00623326245575484,0.030789722445108136
2021-06-29,0.04078512112413968,0.028118565914354132
2021-06-30,-0.023325202965851943,0.04868503497584742
2021-07-01,-0.042818245600875215,-0.06244362289170802
2021-07-02,0.009632020913439732,0.01828606785100062
2021-07-03,0.022504948021344617,0.01338240622667719
2021-07-04,0.017703918010917974,-0.004890782545172723
2021-07-05,-0.04467475626166717,-0.039413911553476844
2021-07-06,0.014392210079462231,0.03820475122513667
2021-07-07,-0.011157826650300962,0.06556721792764542
2021-07-08,-0.029311778537964628,-0.09715025970502333
2021-07-09,0.0276173634478738,0.001833074189876438
2021-07-10,-0.008244201233594595,-0.045386080635391846
2021-07-11,0.021242252673875583,0.012168909786956394
2021-07-12,-0.03218092634783076,-0.042203304969930855
2021-07-13,-0.0137820864258007,-0.057608691207736484
2021-07-14,0.0036725998364310897,0.07154483129434963
2021-07-15,-0.03224946835684328,-0.09478889081614517
2021-07-16,-0.011366530858486712,-0.07599467653815317
2021-07-17,0.0035431692173464313,0.013247459467353284
2021-07-18,0.008329203113175865,0.0011310638715928967
2021-07-19,-0.03127250298871154,-0.09007475356296402
2021-07-20,-0.033338555734211184,-0.039975221749070755
2021-07-21,0.0744341723569324,0.12522261291920644
2021-07-22,0.006283788882168295,0.03972907882532262
2021-07-23,0.038503942271905345,0.028883417125237898
2021-07-24,0.020948244356670642,0.006597413802455598
2021-07-25,0.030378619797657436,-0.01877434513136933
2021-07-26,0.05469542869161259,0.004882448485465041
2021-07-27,0.053942853488036846,-0.008561606736788185
2021-07-28,0.014835126516453911,-0.008944683086611338
2021-07-29,0.0003128737005972937,0.11742507329100738
2021-07-30,0.054172230652618225,0.03495620612823558
2021-07-31,-0.014532545375150363,0.12826827140075903
2021-08-01,-0.040478043755713955,-0.07242589487609497
2021-08-02,-0.01952524946480949,-0.030588920334253977
2021-08-03,-0.027122491205131993,0.02303089800507596
2021-08-04,0.04094316463847747,0.05067550677705901
2021-08-05,0.027838357371246403,0.0435390893580716
2021-08-06,0.04653814062641537,0.05446480190866776
2021-08-07,0.03981881145877608,-0.001081280300462062
2021-08-08,-0.01715152390208985,-0.044888419170508786
2021-08-09,0.05696271209006909,0.02862405758496145
2021-08-10,-0.016974141392609,0.04715821784962859
2021-08-11,0.00018876057234251675,0.02681064409294187
2021-08-12,-0.025891753544200924,-0.015565873308995837
2021-08-13,0.0730094797189178,0.08832272498000471
2021-08-14,-0.01467774375797326,-0.017564181609258434
2021-08-15,-0.0010609584864251786,0.1975024730927788
2021-08-16,-0.022408306921166243,0.14983180549242903
2021-08-17,-0.0288691990345864,0.028084591588853236
2021-08-18,0.002364966650011624,0.12201379369144849
2021-08-19,0.0418858533323494,0.002949665990583661
2021-08-20,0.054597906983852695,0.07882244462035004
2021-08-21,-0.008828701235467307,-0.06519070249416536
2021-08-22,0.008473475397265062,-0.012995441745788483
2021-08-23,0.004541346683280878,0.03911458371028864
2021-08-24,-0.037844894330950396,-0.06885036574774794
2021-08-25,0.025960121950429738,0.017959258678319934
2021-08-26,-0.04210229745237548,0.04570212141524621
2021-08-27,0.044099430302267706,0.15662941056239177
2021-08-28,-0.0031903644385735674,0.09332142537656907
2021-08-29,-0.0014850847584071403,-0.02336732773180117
2021-08-30,-0.03702463994727623,0.15714207188920515
2021-08-31,0.0023710718587306445,-0.018820338372021794
2021-09-01,0.035005653788017455,0.023226899767315956
2021-09-02,0.009792724788171725,0.1430023412051602
2021-09-03,0.014044128006187151,0.1347623480072393
2021-09-04,-0.001615484996733585,-0.05230514787884122
2021-09-05,0.03557543501667304,0.021039028771590473
2021-09-06,0.016863140380221964,0.14586035258026264
2021-09-07,-0.11723249529729962,0.0519656468636418
2021-09-08,-0.015494793572990773,0.09833807642661263
2021-09-09,0.006488390533952781,-0.0150072289088925
2021-09-10,-0.03303518664446514,-0.04527504180985531
2021-09-11,0.007049939410356032,-0.005560472538338246
2021-09-12,0.01888655452823862,-0.024507047390213366
2021-09-13,-0.024174296052118294,-0.030647958533045028
2021-09-14,0.04627200677790988,-0.06829742641413006
2021-09-15,0.02275460131450835,0.0064472380209315006
2021-09-16,-0.008190739435939065,-0.042647722101760266
2021-09-17,-0.010854079709277542,-0.03253556878399433
2021-09-18,0.021160126154024184,0.13652926181204972
2021-09-19,-0.021314594702564804,-0.10371412352324505
2021-09-20,-0.09810793836995657,-0.14345400921579454
2021-09-21,-0.05148826786332528,-0.06393860932234485
2021-09-22,0.06839960199678252,0.17681892015336675
2021-09-23,0.02985630902322356,0.012290725438560912
2021-09-24,-0.04686219528987401,-0.07167482234009093
2021-09-25,-0.002878952738409879,-0.02334661498847357
2021-09-26,0.011450682044497285,-0.0035277087374501193
2021-09-27,-0.022771582829570036,0.0075547183219502045
2021-09-28,-0.028852332947741033,-0.0387068280147469
2021-09-29,0.012828924814572318,0.028584946594243377
2021-09-30,0.05218276011816414,0.04137468761202978
2021-10-01,0.09420841893127907,0.13638429180881673
2021-10-02,-0.008462113921140713,0.04481521296157531
2021-10-03,0.010185835179136404,0.020464992349504385
2021-10-04,0.01876372859342723,-0.03452671258488582
2021-10-05,0.047747610534685236,-0.015814787373479078
2021-10-06,0.07201410137731123,-0.06292047259362388
2021-10-07,-0.028498794333346567,0.0011248566726775877
2021-10-08,0.0030037607441677494,0.029807836429833756
2021-10-09,0.018366792910816443,-0.013448810369660613
2021-10-10,-0.003583836316876088,-0.05759455132119928
2021-10-11,0.04834896270757305,-0.021786402527422588
2021-10-12,-0.025435763506084896,0.05296337200785306
2021-10-13,0.02397881481648234,-0.030317253308934866
2021-10-14,-0.0013872457018972995,0.010611650411270546
2021-10-15,0.07188745837457944,0.08225718642716107
2021-10-16,-0.011458884632588706,-0.03159797392647956
2021-10-17,0.010803865067540386,0.01389941906325376
2021-10-18,0.0076462923492908175,-0.01585348646350937
2021-10-19,0.0354134436604987,-0.007752665949971593
2021-10-20,0.026577834542036882,0.12021690787128314
2021-10-21,-0.059027668390729815,0.07851657829005898
2021-10-22,-0.024702251082704407,0.03161529568096899
2021-10-23,0.011489604888575755,0.006456299313870595
2021-10-24,-0.007566491344887183,0.02328785345696094
2021-10-25,0.03402727333400435,0.037545949752825436
2021-10-26,-0.043377186101063,-0.050250887957608015
2021-10-27,-0.03166384386368293,-0.08364316545711592
2021-10-28,0.03593449158802464,0.05859180162342259
2021-10-29,0.02614437550515447,0.02692892899879329
2021-10-30,-0.005464750380490102,-0.024099788113884024
2021-10-31,-0.009250698649358569,0.03521885450337159
2021-11-01,-0.005142950065019747,0.005537763168782739
2021-11-02,0.03577587734847398,0.07882846369218566
2021-11-03,-0.004062805617151,0.09792895864302498
2021-11-04,-0.024399034254608765,0.01831205732680896
2021-11-05,-0.005328129187967434,-0.0451173503542357
2021-11-06,0.006551908440947329,0.09073478188097273
2021-11-07,0.028827681539784322,-0.035819848841310176
2021-11-08,0.06480556096155787,-0.005443856082943732
2021-11-09,-0.00884509918220111,-0.037955825921363484
2021-11-10,-0.02995816542044416,-0.022976458206280803
2021-11-11,-0.0006967481072823745,0.0019709725713514814
2021-11-12,-0.012300437518714347,-0.024804087273468944
2021-11-13,0.004875963708276032,0.056669078757820124
2021-11-14,0.015351084638069779,-0.014157453442226853
2021-11-15,-0.029592905846715922,-0.003663684612650542
2021-11-16,-0.054922454251583375,-0.080230708675459
2021-11-17,0.0034309649222326044,-0.002391978973493636
2021-11-18,-0.058423750403308716,-0.11227462589916382
2021-11-19,0.020466973046305625,0.09644358558428046
2021-11-20,0.026782459618040377,0.012625553147228352
2021-11-21,-0.016326255638853482,0.059075315359078395
2021-11-22,-0.04245451447744841,-0.06957909605823343
2021-11-23,0.022481248103211726,0.027881077706671142
2021-11-24,-0.022638719964637843,-0.03166939371613431
2021-11-25,0.017511838160780613,-0.04116950248261464
2021-11-26,-0.06687380102128238,-0.07415436496682304
2021-11-27,0.02298046960742184,0.008270202203542354
2021-11-28,0.043435386277888455,0.03847554840188838
2021-11-29,0.009701684218224926,0.01798938030922681
2021-11-30,-0.013955922421075684,0.021074509489419135
2021-12-01,0.003928780734842263,0.096447257653824
2021-12-02,-0.013227302108742123,0.018085321165261625
2021-12-03,-0.05233158566534257,-0.10237032448899352
2021-12-04,-0.08560843085516368,-0.04899528457740665
2021-12-05,0.003411696472447545,-0.02495301722412968
2021-12-06,0.02428852685142857,-0.010088220614341559
2021-12-07,0.0023194677368660876,-0.01872376131437914
2021-12-08,-0.0038592862213864265,0.020896923780711063
2021-12-09,-0.0577215558084756,-0.07157725100928047
2021-12-10,-0.009035819421615798,-0.07578534646489032
2021-12-11,0.04388024071672447,0.023505692789576038
2021-12-12,0.014796607838164277,0.008582904833072114
2021-12-13,-0.06944137030817465,-0.11098495170273193
2021-12-14,-0.0026748276204262567,-0.012131636238737364
2021-12-15,0.04783877809998138,0.15102916167999147
2021-12-16,-0.02550406419845963,-0.007802693035189101
2021-12-17,-0.03118009325604021,-0.008235753475100083
2021-12-18,0.013898695656308746,0.0409269883717851
2021-12-19,-0.0030305301841355714,-0.015083369806001556
2021-12-20,0.003702680378991019,-0.036334225464195846
2021-12-21,0.04292879288746754,0.03630363930847924
2021-12-22,-0.006315834406489529,-0.008338300019693712
2021-12-23,0.04338193932958667,0.062082635138584585
2021-12-24,0.0007412156675563608,0.001245708909505261
2021-12-25,-0.007749727198993028,0.014855652567138833
2021-12-26,0.007500204929835164,0.024954178004816363
2021-12-27,-0.003333620966692763,-0.013071006723660794
2021-12-28,-0.0621514265119778,-0.09664819540412939
2021-12-29,-0.024336011956341608,-0.038892538868915416
2021-12-30,0.015667738713133872,0.012193363474049868
2021-12-31,-0.018649172756866506,-0.014296212259146124
2022-01-01,0.0293737331477697,0.04713298465341964
2022-01-02,-0.007189054400020822,-0.012032247622348002
2022-01-03,-0.01891463669576332,-0.03510853225746313
2022-01-04,-0.012138934663861178,-0.013948099325783225
2022-01-05,-0.05206628845481376,-0.07953190676689648
2022-01-06,-0.009410297303588777,-0.030561500037468825
2022-01-07,-0.037847988650375086,-0.09789444262910063
2022-01-08,0.0042270483325967945,0.04382404310188903
2022-01-09,0.004247935206112885,-0.011819013047230875
2022-01-10,-0.002157811766201334,-0.0352939129142813
2022-01-11,0.02163341063743829,0.03063128468859322
2022-01-12,0.027993907251913086,0.07897058757764608
2022-01-13,-0.03137582795207017,-0.03824999702035825
2022-01-14,0.011859664695821337,0.0010198672340964166
2022-01-15,0.001801155622210615,0.01117272292603566
2022-01-16,-0.0014722123644013152,0.00037437637277015767
2022-01-17,-0.020227571699049207,-0.05512857109365221
2022-01-18,0.0029561092566119385,0.011801918184081828
2022-01-19,-0.015009910442870478,-0.04178853475009259
2022-01-20,-0.025816743095603556,-0.06532497542363824
2022-01-21,-0.10960468291544068,-0.12760643056842635
2022-01-22,-0.039930188839646164,-0.17300524923333338
2022-01-23,0.03496657378118151,0.05575299592265903
2022-01-24,0.010352967106697974,-0.08296476890147986
2022-01-25,0.008142486826951512,0.03295015009395996
2022-01-26,-0.002760824449564936,-0.026556210975263284
2022-01-27,0.007733837890786077,-0.028654789290962768
2022-01-28,0.01724750509041506,0.018574145331752945
2022-01-29,0.009321351739208339,0.052381450121448125
2022-01-30,-0.005800446457154607,-0.030878284783466547
2022-01-31,0.014804408066392938,0.06675995214911357
2022-02-01,0.0067373185026333715,0.09773411415755895
2022-02-02,-0.04731073995912283,-0.07690987133490079
2022-02-03,0.0054412158319916415,-0.003724246181501023
2022-02-04,0.11062688345744753,0.10039829736224526
2022-02-05,-0.0014398234837340596,0.01521740036949737
2022-02-06,0.023166876517578316,0.012264490207209988
2022-02-07,0.0331115827095374,0.01766945648868834
2022-02-08,0.006324808965338491,-0.03256105954377819
2022-02-09,0.004982113681997191,0.003724688964735101
2022-02-10,-0.017603393781389087,-0.0710179054157214
2022-02-11,-0.026921126055171385,-0.09703228187092972
2022-02-12,-0.0038621218328671603,-0.004822435169223205
2022-02-13,-0.0011120802095430093,-0.028274987435905174
2022-02-14,0.009185768314631915,0.03363048861616491
2022-02-15,0.04563060448723988,0.08390171377433564
2022-02-16,-0.013855295049898686,-0.028438266187178485
2022-02-17,-0.08108233071910398,-0.08731181124143284
2022-02-18,-0.012586526423760347,-0.03646619572046905
2022-02-19,0.002275138191892623,0.015765625632154112
2022-02-20,-0.043054421746525406,-0.006526821974460972
2022-02-21,-0.03592381094835417,-0.0894521659959544
2022-02-22,0.03213453434150715,0.03942078626723866
2022-02-23,-0.02618363461542117,-0.01823725463334913
2022-02-24,0.027399579951550734,0.04931524722820413
2022-02-25,0.022738450595305437,0.03745427881360719
2022-02-26,-0.0027852723260775036,-0.026895075483624353
2022-02-27,-0.03633451792442699,-0.05264219627895628
2022-02-28,0.13576425730332176,0.15162295656521607
2022-03-01,0.02653338033252517,-0.008747834903773288
2022-03-02,-0.00975371593540686,0.020031241981906867
2022-03-03,-0.03409447865241333,-0.052108896098258306
2022-03-04,-0.08128527556523579,-0.07940849814336026
2022-03-05,0.0066969062286332814,0.01576099837672551
2022-03-06,-0.025202937052357655,-0.05863851693221278
2022-03-07,-0.009360315270734887,-0.028946455625964873
2022-03-08,0.017584738215960627,0.001517108977378001
2022-03-09,0.0804608330138592,0.06980910059442458
2022-03-10,-0.06254685680053029,-0.06152392416489061
2022-03-11,-0.016425482290646443,-0.026810465554918395
2022-03-12,0.002806706804667769,0.00996716258777397
2022-03-13,-0.027475269974985395,-0.03262481660114602
2022-03-14,0.04689129940953407,0.027948540013447598
2022-03-15,-0.008302471898177899,0.021712459631632264
2022-03-16,0.04486546767419952,0.057941723600299255
2022-03-17,-0.0046909168777933274,-0.0003046888512407975
2022-03-18,0.020538517974936,0.021893982643979015
2022-03-19,0.009274687432013096,0.028493064772625587
2022-03-20,-0.022600322885967472,-0.04202383833488632
2022-03-21,-0.0041257618874652735,0.0016050063597710107
2022-03-22,0.030703791309973028,0.019588578999456985
2022-03-23,0.012531246090631498,0.04946403726636728
2022-03-24,0.02459372596578646,0.07220629664191058
2022-03-25,0.008782716407665703,-0.035503111411831156
2022-03-26,0.003423715485570966,0.030997828181575038
2022-03-27,0.05081317579238309,0.05095743022994359
2022-03-28,0.006546412763370313,-0.005796941224557095
2022-03-29,0.007140599739189568,0.048090324822902986
2022-03-30,-0.008527995234731023,0.07739484823266807
2022-03-31,-0.03291800954258228,0.01612434232349269
2022-04-01,0.016183454010016973,0.09162239031892128
2022-04-02,-0.008957035540669622,-0.01674323734398353
2022-04-03,0.012664841243047675,0.0340322866017031
2022-04-04,0.0036337857461319345,-0.03241663175881282
2022-04-05,-0.023144860605896156,-0.042821275950561066
2022-04-06,-0.052945705100574614,-0.11674644988503058
2022-04-07,0.006852924231532498,0.05105679134621521
2022-04-08,-0.028353972258937432,-0.07874353587082172
2022-04-09,0.011625235289933755,0.028478477386302714
2022-04-10,-0.013518646577317384,-0.010950451271305894
2022-04-11,-0.06574699455484989,-0.11765728658892982
2022-04-12,0.015198991801760542,0.039159934715886635
2022-04-13,0.025576417495491555,0.01627965672266285
2022-04-14,-0.030364373354540675,-0.04175560593455696
2022-04-15,0.015355179227128701,0.0059596424687571314
2022-04-16,-0.0031855728397047756,0.009309433199379491
2022-04-17,-0.017657522881942,-0.01823354718732695
2022-04-18,0.027546268364385895,0.017267033004064736
2022-04-19,0.016435294339235185,0.06098010164123657
2022-04-20,-0.003097867846211244,-0.028823403593333907
2022-04-21,-0.02068443970831879,-0.03590685325596077
2022-04-22,-0.019611085251920457,-0.011503618055823672
2022-04-23,-0.00640161932757799,0.0013149342468716796
2022-04-24,-0.0004417015833446669,-0.015088218548275023
2022-04-25,0.02474905007609607,0.020070570079465888
2022-04-26,-0.05959955698854813,-0.05549300183860684
2022-04-27,0.029052734994520435,0.026749681203164677
2022-04-28,0.01348390672152533,-0.001965137024633634
2022-04-29,-0.029702353660828962,-0.04344542340400004
2022-04-30,-0.023452178557919368,-0.09963623358398443
2022-05-01,0.01980058020040154,0.052373858908831394
2022-05-02,0.0015645616058179712,-0.02358882254090755
2022-05-03,-0.020422241840901023,-0.020051482697751588
2022-05-04,0.0503126775329914,0.0776197007030861
2022-05-05,-0.08194136472907587,-0.09224522363959409
2022-05-06,-0.014713780107637575,-0.034048908135889455
2022-05-07,-0.015067299056939376,-0.03460038072254168
2022-05-08,-0.04148559878699665,-0.04881837027375635
2022-05-09,-0.1170549632581519,-0.17301379975875353
2022-05-10,0.02367869238648268,0.05379043319811849
2022-05-11,-0.06962706368651972,-0.284965102911531
2022-05-12,0.0038423156405116288,-0.11662481538640712
2022-05-13,0.00806958299328464,0.08388452103643473
2022-05-14,0.027556540350856196,0.07574441676040466
2022-05-15,0.039214229608877105,0.11509808049685777
2022-05-16,-0.047163938825930174,-0.09191782557828398
2022-05-17,0.01867531097186692,0.06283728936772581
2022-05-18,-0.0576896230339532,-0.138117514247579
2022-05-19,0.05401747251089617,0.04821494674233717
2022-05-20,-0.03742660999960279,-0.052599899089134095
2022-05-21,0.007896156156526501,0.015612168520645842
2022-05-22,0.029840116535785555,0.04729947070577012
2022-05-23,-0.041229610336666056,-0.07268213488072384
2022-05-24,0.018949781767068075,0.01208573142301228
2022-05-25,-0.0031485281301595336,-0.03423075753149618
2022-05-26,-0.010033699544871766,-0.09827594213424451
2022-05-27,-0.02209788902256271,-0.059441879523542074
2022-05-28,0.006522241153914976,0.07884153558869533
2022-05-29,0.02166399017895948,0.012693378299356795
2022-05-30,0.07459222816391886,0.04930637104607083
2022-05-31,0.002075607477006969,-0.03037658535052401
2022-06-01,-0.06474693067083415,-0.12798314546723955
2022-06-02,0.022182633910983185,0.015319906015893725
2022-06-03,-0.025365289710190808,-0.06653387067539063
2022-06-04,0.004317415368904065,0.01741772626153315
2022-06-05,0.0024689858570869916,-0.01164981381994945
2022-06-06,0.04779217112896639,0.09777698358974618
2022-06-07,-0.0068833346588697,-0.07321049810579972
2022-06-08,-0.03067294698343126,-0.015181610083080166
2022-06-09,-0.0033934595457960626,0.02865701793944142
2022-06-10,-0.03474221923779908,-0.0748532642207067
2022-06-11,-0.025173197410301995,-0.09225573918165253
2022-06-12,-0.058001081518820996,-0.09541424563944867
2022-06-13,-0.17405255177667023,-0.08662005271739881
2022-06-14,-0.012556416941055915,0.0525880520339177
2022-06-15,0.016349175083862022,0.14897061196008732
2022-06-16,-0.10211240133010335,-0.13975434905529704
2022-06-17,0.00439781088256197,0.024804322137426116
2022-06-18,-0.07366571122488885,0.03405608813227046
2022-06-19,0.077653019524071,0.07378819003464976
2022-06-20,0.0022484805325770907,0.03369115745863027
