Date,logBTC,logSOL
2021-02-23,10.795985994923033,2.721396612597191
2021-02-24,10.813867490661154,2.8508630020961334
2021-02-25,10.759897731409103,2.6258283751414653
2021-02-26,10.743755655952215,2.6091827207142497
2021-02-27,10.740485113472225,2.5803053150942414
2021-02-28,10.717474636905465,2.5717910343301056
2021-03-01,10.812375797232603,2.7050850320475885
2021-03-02,10.786820872024112,2.6361188330668353
2021-03-03,10.830485599718013,2.647279934664711
2021-03-04,10.790579477518886,2.5724582763942707
2021-03-05,10.798090897695422,2.534525289346299
2021-03-06,10.797785870655844,2.5677498950191917
2021-03-07,10.843625494016525,2.6302855611049782
2021-03-08,10.863728630532028,2.61023067026755
2021-03-09,10.911885470785263,2.697751390983525
2021-03-10,10.933259650583292,2.6554285771515223
2021-03-11,10.96483265097359,2.7721060465665164
2021-03-12,10.956615778120474,2.6777382091209403
2021-03-13,11.022606239382187,2.7284279965963525
2021-03-14,10.990403646722898,2.6747185869105845
2021-03-15,10.931448438306075,2.6523022077004543
2021-03-16,10.947377909853685,2.611742890162384
2021-03-17,10.983102096934042,2.654663728046229
2021-03-18,10.96576294501743,2.6553541894327797
2021-03-19,10.974157264068008,2.6535796426159126
2021-03-20,10.973591384942633,2.654085328573163
2021-03-21,10.959947480802787,2.6625091568891714
2021-03-22,10.906490599758355,2.702655234647807
2021-03-23,10.910330715191298,2.6535821266998996
2021-03-24,10.87377895741364,2.6145668568154528
2021-03-25,10.853293524498085,2.566877148018583
2021-03-26,10.917581943817977,2.6932357302233054
2021-03-27,10.9326338527928,2.803864602982486
2021-03-28,10.932227048660097,2.8912732094784523
2021-03-29,10.963882078053414,2.936767990503674
2021-03-30,10.983896687973399,2.9566756399565013
2021-03-31,10.983916047420992,2.968629747467576
2021-04-01,10.98691528029968,2.9488975412896634
2021-04-02,10.991785371143768,2.986198098695391
2021-04-03,10.9613453899758,3.1158360192264865
2021-04-04,10.981192033108178,3.180605703460561
2021-04-05,10.986273240434391,3.1348106539741454
2021-04-06,10.97150934288477,3.2171601816303452
2021-04-07,10.933980472031605,3.276317249194013
2021-04-08,10.973768147735832,3.297094853860814
2021-04-09,10.972413597899717,3.324254223666904
2021-04-10,10.998647795996382,3.2899456192742464
2021-04-11,11.005510100383786,3.32976906429985
2021-04-12,11.000322481385641,3.350329369036869
2021-04-13,11.05884962483591,3.3118397123545966
2021-04-14,11.052629686686739,3.2762050844037196
2021-04-15,11.055861937803716,3.3256945663485444
2021-04-16,11.027975315929147,3.234645450931593
2021-04-17,11.013432389827742,3.2228628459842
2021-04-18,10.936959958729622,3.475157550622318
2021-04-19,10.928170979611826,3.455556003342301
2021-04-20,10.941518480170792,3.4585241437009944
2021-04-21,10.894998734628965,3.481641314986258
2021-04-22,10.854416850882158,3.6604738258229825
2021-04-23,10.841415548196952,3.6103345062138468
2021-04-24,10.820795111016842,3.7071445306608104
2021-04-25,10.799662387737875,3.8579390035876613
2021-04-26,10.89714209453983,3.783655780617415
2021-04-27,10.915690413688484,3.7667429172916163
2021-04-28,10.911896158314748,3.802787992586852
2021-04-29,10.888466484489614,3.748575192215778
2021-04-30,10.963881672210576,3.760176365834369
2021-05-01,10.965229244570889,3.9021347232785795
2021-05-02,10.944313196980664,3.847825490594441
2021-05-03,10.954314299186066,3.8271988155439685
2021-05-04,10.88432066296229,3.75489088305302
2021-05-05,10.958217749436766,3.804962742795895
2021-05-06,10.940162655879124,3.771741499850225
2021-05-07,10.95703975266056,3.7647986993613327
2021-05-08,10.98196137236335,3.8190637435212325
2021-05-09,10.972195744329321,3.791666078718168
2021-05-10,10.930600203169606,3.7590963610148664
2021-05-11,10.945610160513896,3.7972285491379023
2021-05-12,10.802643013740859,3.748499093996929
2021-05-13,10.814085941850951,3.713519683025952
2021-05-14,10.817386128610718,3.7546172165827003
2021-05-15,10.752787425415434,3.7718710601013217
2021-05-16,10.746262168325199,3.8544114465104493
2021-05-17,10.681378183838733,3.847232825022871
2021-05-18,10.666846249754105,4.023760445932161
2021-05-19,10.518739173402219,3.558405712081247
2021-05-20,10.61601418952618,3.800929381544601
2021-05-21,10.526874372689386,3.6587514018981873
2021-05-22,10.53307261012663,3.444115809941203
2021-05-23,10.456526964328297,3.2063475692230643
2021-05-24,10.56374940115494,3.4430930793419727
2021-05-25,10.555870618573916,3.4010999749814297
2021-05-26,10.578832184386684,3.570653696378492
2021-05-27,10.556775003315149,3.5140673579647332
2021-05-28,10.482838891813707,3.36864926275359
2021-05-29,10.452073200271554,3.309682094542251
2021-05-30,10.48229314435054,3.3534996934147667
2021-05-31,10.527629061583006,3.4909236986420846
2021-06-01,10.510121208009888,3.4335116078510466
2021-06-02,10.534098996712203,3.525074930995029
2021-06-03,10.576655613663572,3.675563825919321
2021-06-04,10.515815226396446,3.6220735532146264
2021-06-05,10.47875048382167,3.6784603540046867
2021-06-06,10.487444083671859,3.7449850880148823
2021-06-07,10.421111228036516,3.644465937486688
2021-06-08,10.418483452973058,3.7261226034702593
2021-06-09,10.527957555355197,3.738425913844118
2021-06-10,10.510602812362068,3.7159758770448703
2021-06-11,10.527670390778054,3.5847982685882838
2021-06-12,10.478766195737649,3.5957134087934475
2021-06-13,10.573822997032305,3.657657980230887
2021-06-14,10.602081784998626,3.6561768727906743
2021-06-15,10.606740238326154,3.7173125836173946
2021-06-16,10.55443320673001,3.6814422942719647
2021-06-17,10.546748445942342,3.670323125898864
2021-06-18,10.485346854550604,3.601380578721985
2021-06-19,10.48054663473331,3.5653955733730376
2021-06-20,10.482858260047102,3.5645063915220065
2021-06-21,10.363336464198424,3.2830667905363256
2021-06-22,10.389169511807816,3.287351197974007
2021-06-23,10.42593618696343,3.402825630438943
2021-06-24,10.453411886821074,3.43981002818984
2021-06-25,10.36210723284681,3.356857473052904
2021-06-26,10.379295471247733,3.3915797597628825
2021-06-27,10.453042745727043,3.46352696053723
2021-06-28,10.446809483271288,3.494316682982338
2021-06-29,10.487594604395428,3.5224352488966924
2021-06-30,10.464269401429576,3.5711202838725398
2021-07-01,10.4214511558287,3.5086766609808318
2021-07-02,10.43108317674214,3.5269627288318324
2021-07-03,10.453588124763485,3.5403451350585096
2021-07-04,10.471292042774403,3.535454352513337
2021-07-05,10.426617286512736,3.49604044095986
2021-07-06,10.441009496592198,3.5342451921849967
2021-07-07,10.429851669941897,3.599812410112642
2021-07-08,10.400539891403932,3.5026621504076187
2021-07-09,10.428157254851806,3.504495224597495
2021-07-10,10.419913053618211,3.4591091439621033
2021-07-11,10.441155306292087,3.4712780537490597
2021-07-12,10.408974379944256,3.429074748779129
2021-07-13,10.395192293518456,3.3714660575713924
2021-07-14,10.398864893354887,3.443010888865742
2021-07-15,10.366615424998043,3.348221998049597
2021-07-16,10.355248894139557,3.2722273215114437
2021-07-17,10.358792063356903,3.285474780978797
2021-07-18,10.367121266470079,3.28660584485039
2021-07-19,10.335848763481367,3.196531091287426
2021-07-20,10.302510207747156,3.156555869538355
2021-07-21,10.376944380104089,3.2817784824575615
2021-07-22,10.383228168986257,3.321507561282884
2021-07-23,10.421732111258162,3.350390978408122
2021-07-24,10.442680355614833,3.3569883922105777
2021-07-25,10.47305897541249,3.3382140470792083
2021-07-26,10.527754404104103,3.3430964955646734
2021-07-27,10.58169725759214,3.334534888827885
2021-07-28,10.596532384108594,3.325590205741274
2021-07-29,10.596845257809191,3.443015279032281
2021-07-30,10.65101748846181,3.477971485160517
2021-07-31,10.636484943086659,3.606239756561276
2021-08-01,10.596006899330945,3.533813861685181
2021-08-02,10.576481649866135,3.503224941350927
2021-08-03,10.549359158661003,3.526255839356003
2021-08-04,10.59030232329948,3.576931346133062
2021-08-05,10.618140680670727,3.6204704354911335
2021-08-06,10.664678821297143,3.674935237399801
2021-08-07,10.704497632755919,3.673853957099339
2021-08-08,10.687346108853829,3.6289655379288304
2021-08-09,10.744308820943898,3.657589595513792
2021-08-10,10.727334679551289,3.7047478133634204
2021-08-11,10.727523440123631,3.7315584574563623
2021-08-12,10.70163168657943,3.7159925841473664
2021-08-13,10.774641166298348,3.804315309127371
2021-08-14,10.759963422540375,3.7867511275181127
2021-08-15,10.75890246405395,3.9842536006108915
2021-08-16,10.736494157132784,4.1340854061033205
2021-08-17,10.707624958098197,4.162169997692174
2021-08-18,10.709989924748209,4.284183791383622
2021-08-19,10.751875778080558,4.287133457374206
2021-08-20,10.806473685064411,4.365955901994556
2021-08-21,10.797644983828944,4.300765199500391
2021-08-22,10.806118459226209,4.287769757754602
2021-08-23,10.81065980590949,4.326884341464891
2021-08-24,10.77281491157854,4.258033975717143
2021-08-25,10.798775033528969,4.275993234395463
2021-08-26,10.756672736076593,4.321695355810709
2021-08-27,10.800772166378861,4.478324766373101
2021-08-28,10.797581801940288,4.57164619174967
2021-08-29,10.79609671718188,4.548278864017869
2021-08-30,10.759072077234604,4.705420935907074
2021-08-31,10.761443149093335,4.686600597535052
2021-09-01,10.796448802881352,4.709827497302368
2021-09-02,10.806241527669524,4.852829838507528
2021-09-03,10.820285655675711,4.987592186514767
2021-09-04,10.818670170678978,4.935287038635926
2021-09-05,10.85424560569565,4.956326067407517
2021-09-06,10.871108746075873,5.102186419987779
2021-09-07,10.753876250778573,5.154152066851421
2021-09-08,10.738381457205582,5.252490143278034
2021-09-09,10.744869847739535,5.237482914369141
2021-09-10,10.71183466109507,5.192207872559286
2021-09-11,10.718884600505426,5.186647400020948
2021-09-12,10.737771155033665,5.162140352630734
2021-09-13,10.713596858981546,5.131492394097689
2021-09-14,10.759868865759456,5.063194967683559
2021-09-15,10.782623467073964,5.069642205704491
2021-09-16,10.774432727638025,5.0269944836027305
2021-09-17,10.763578647928748,4.994458914818736
2021-09-18,10.784738774082772,5.130988176630786
2021-09-19,10.763424179380207,5.027274053107541
2021-09-20,10.66531624101025,4.883820043891746
2021-09-21,10.613827973146925,4.819881434569401
2021-09-22,10.682227575143708,4.996700354722768
2021-09-23,10.712083884166931,5.008991080161329
2021-09-24,10.665221688877057,4.937316257821238
2021-09-25,10.662342736138648,4.913969642832765
2021-09-26,10.673793418183145,4.9104419340953145
2021-09-27,10.651021835353575,4.917996652417265
2021-09-28,10.622169502405834,4.879289824402518
2021-09-29,10.634998427220406,4.907874770996761
2021-09-30,10.68718118733857,4.949249458608791
2021-10-01,10.78138960626985,5.085633750417608
2021-10-02,10.772927492348709,5.130448963379183
2021-10-03,10.783113327527845,5.150913955728687
2021-10-04,10.801877056121272,5.1163872431438016
2021-10-05,10.849624666655957,5.1005724557703225
2021-10-06,10.921638768033269,5.037651983176699
2021-10-07,10.893139973699922,5.038776839849376
2021-10-08,10.89614373444409,5.06858467627921
2021-10-09,10.914510527354906,5.055135865909549
2021-10-10,10.91092669103803,4.99754131458835
2021-10-11,10.959275653745603,4.9757549120609275
2021-10-12,10.933839890239518,5.0287182840687805
2021-10-13,10.957818705056,4.998401030759846
2021-10-14,10.956431459354103,5.009012681171116
2021-10-15,11.028318917728683,5.091269867598277
2021-10-16,11.016860033096094,5.059671893671798
2021-10-17,11.027663898163635,5.0735713127350515
2021-10-18,11.035310190512925,5.057717826271542
2021-10-19,11.070723634173424,5.0499651603215705
2021-10-20,11.097301468715461,5.170182068192854
2021-10-21,11.038273800324731,5.248698646482913
2021-10-22,11.013571549242027,5.280313942163882
2021-10-23,11.025061154130603,5.286770241477752
2021-10-24,11.017494662785715,5.310058094934713
2021-10-25,11.05152193611972,5.347604044687539
2021-10-26,11.008144750018657,5.297353156729931
2021-10-27,10.976480906154974,5.213709991272815
2021-10-28,11.012415397742998,5.272301792896237
2021-10-29,11.038559773248153,5.2992307218950305
2021-10-30,11.033095022867663,5.2751309337811465
2021-10-31,11.023844324218304,5.310349788284518
2021-11-01,11.018701374153284,5.315887551453301
2021-11-02,11.054477251501758,5.3947160151454865
2021-11-03,11.050414445884607,5.4926449737885115
2021-11-04,11.026015411629999,5.51095703111532
2021-11-05,11.020687282442031,5.465839680761085
2021-11-06,11.027239190882979,5.5565744626420575
2021-11-07,11.056066872422763,5.520754613800747
2021-11-08,11.12087243338432,5.5153107577178035
2021-11-09,11.11202733420212,5.47735493179644
2021-11-10,11.082069168781675,5.454378473590159
2021-11-11,11.081372420674393,5.456349446161511
2021-11-12,11.069071983155679,5.431545358888042
2021-11-13,11.073947946863955,5.488214437645862
2021-11-14,11.089299031502025,5.474056984203635
2021-11-15,11.059706125655309,5.4703932995909845
2021-11-16,11.004783671403725,5.3901625909155255
2021-11-17,11.008214636325958,5.387770611942032
2021-11-18,10.94979088592265,5.275495986042868
2021-11-19,10.970257858968955,5.3719395716271485
2021-11-20,10.997040318586995,5.384565124774377
2021-11-21,10.980714062948142,5.443640440133455
2021-11-22,10.938259548470693,5.374061344075222
2021-11-23,10.960740796573905,5.401942421781893
2021-11-24,10.938102076609267,5.370273028065759
2021-11-25,10.955613914770048,5.329103525583144
2021-11-26,10.888740113748765,5.254949160616321
2021-11-27,10.911720583356187,5.263219362819863
2021-11-28,10.955155969634076,5.301694911221752
2021-11-29,10.9648576538523,5.3196842915309785
2021-11-30,10.950901731431225,5.340758801020398
2021-12-01,10.954830512166067,5.437206058674222
2021-12-02,10.941603210057325,5.455291379839483
2021-12-03,10.889271624391982,5.35292105535049
2021-12-04,10.803663193536819,5.303925770773083
2021-12-05,10.807074890009266,5.2789727535489535
2021-12-06,10.831363416860695,5.268884532934612
2021-12-07,10.833682884597561,5.250160771620233
2021-12-08,10.829823598376175,5.271057695400944
2021-12-09,10.772102042567699,5.199480444391663
2021-12-10,10.763066223146083,5.123695097926773
2021-12-11,10.806946463862808,5.147200790716349
2021-12-12,10.821743071700972,5.155783695549421
2021-12-13,10.752301701392797,5.044798743846689
2021-12-14,10.749626873772371,5.032667107607952
2021-12-15,10.797465651872352,5.183696269287943
2021-12-16,10.771961587673893,5.175893576252754
2021-12-17,10.740781494417853,5.167657822777654
2021-12-18,10.754680190074161,5.208584811149439
2021-12-19,10.751649659890026,5.193501441343438
2021-12-20,10.755352340269017,5.157167215879242
2021-12-21,10.798281133156484,5.193470855187721
2021-12-22,10.791965298749995,5.185132555168027
2021-12-23,10.835347238079581,5.247215190306612
2021-12-24,10.836088453747138,5.248460899216117
2021-12-25,10.828338726548145,5.263316551783256
2021-12-26,10.83583893147798,5.288270729788072
2021-12-27,10.832505310511287,5.275199723064412
2021-12-28,10.77035388399931,5.178551527660282
2021-12-29,10.746017872042968,5.139658988791367
2021-12-30,10.761685610756102,5.151852352265417
2021-12-31,10.743036437999235,5.137556140006271
2022-01-01,10.772410171147005,5.18468912465969
2022-01-02,10.765221116746984,5.172656877037342
2022-01-03,10.74630648005122,5.137548344779879
2022-01-04,10.73416754538736,5.123600245454096
2022-01-05,10.682101256932546,5.044068338687199
2022-01-06,10.672690959628957,5.013506838649731
2022-01-07,10.634842970978582,4.91561239602063
2022-01-08,10.639070019311179,4.959436439122519
2022-01-09,10.643317954517292,4.947617426075288
2022-01-10,10.64116014275109,4.912323513161007
2022-01-11,10.662793553388529,4.9429547978496
2022-01-12,10.690787460640442,5.021925385427246
2022-01-13,10.659411632688371,4.983675388406888
2022-01-14,10.671271297384193,4.984695255640984
2022-01-15,10.673072453006403,4.99586797856702
2022-01-16,10.671600240642002,4.99624235493979
2022-01-17,10.651372668942953,4.941113783846138
2022-01-18,10.654328778199565,4.95291570203022
2022-01-19,10.639318867756694,4.911127167280127
2022-01-20,10.61350212466109,4.845802191856489
2022-01-21,10.50389744174565,4.7181957612880625
2022-01-22,10.463967252906004,4.545190512054729
2022-01-23,10.498933826687185,4.600943507977388
2022-01-24,10.509286793793883,4.517978739075908
2022-01-25,10.517429280620835,4.550928889169868
2022-01-26,10.51466845617127,4.524372678194605
2022-01-27,10.522402294062056,4.495717888903642
2022-01-28,10.539649799152471,4.514292034235395
2022-01-29,10.54897115089168,4.566673484356843
2022-01-30,10.543170704434525,4.535795199573377
2022-01-31,10.557975112500918,4.60255515172249
2022-02-01,10.564712431003551,4.700289265880049
2022-02-02,10.517401691044428,4.6233793945451485
2022-02-03,10.52284290687642,4.619655148363647
2022-02-04,10.633469790333868,4.720053445725893
2022-02-05,10.632029966850133,4.73527084609539
2022-02-06,10.655196843367712,4.7475353363026
2022-02-07,10.68830842607725,4.765204792791288
2022-02-08,10.694633235042588,4.73264373324751
2022-02-09,10.699615348724585,4.736368422212245
2022-02-10,10.682011954943196,4.665350516796524
2022-02-11,10.655090828888024,4.568318234925594
2022-02-12,10.651228707055157,4.563495799756371
2022-02-13,10.650116626845614,4.535220812320466
2022-02-14,10.659302395160246,4.568851300936631
2022-02-15,10.704932999647486,4.652753014710966
2022-02-16,10.691077704597587,4.624314748523788
2022-02-17,10.609995373878483,4.537002937282355
2022-02-18,10.597408847454723,4.500536741561886
2022-02-19,10.599683985646616,4.51630236719404
2022-02-20,10.55662956390009,4.509775545219579
2022-02-21,10.520705752951736,4.420323379223625
2022-02-22,10.552840287293243,4.459744165490863
2022-02-23,10.526656652677822,4.441506910857514
2022-02-24,10.554056232629373,4.490822158085718
2022-02-25,10.576794683224678,4.528276436899326
2022-02-26,10.5740094108986,4.501381361415701
2022-02-27,10.537674892974174,4.448739165136745
2022-02-28,10.673439150277495,4.600362121701961
2022-03-01,10.69997253061002,4.591614286798188
2022-03-02,10.690218814674614,4.611645528780095
2022-03-03,10.6561243360222,4.559536632681836
2022-03-04,10.574839060456965,4.480128134538476
2022-03-05,10.581535966685598,4.4958891329152015
2022-03-06,10.55633302963324,4.437250615982989
2022-03-07,10.546972714362505,4.408304160357024
2022-03-08,10.564557452578466,4.409821269334402
2022-03-09,10.645018285592325,4.4796303699288265
2022-03-10,10.582471428791795,4.418106445763936
2022-03-11,10.566045946501148,4.3912959802090175
2022-03-12,10.568852653305816,4.401263142796791
2022-03-13,10.54137738333083,4.368638326195645
2022-03-14,10.588268682740365,4.396586866209093
2022-03-15,10.579966210842187,4.418299325840725
2022-03-16,10.624831678516387,4.4762410494410245
2022-03-17,10.620140761638593,4.475936360589784
2022-03-18,10.64067927961353,4.497830343233763
2022-03-19,10.649953967045542,4.526323408006388
2022-03-20,10.627353644159575,4.484299569671502
2022-03-21,10.62322788227211,4.485904576031273
2022-03-22,10.653931673582083,4.50549315503073
2022-03-23,10.666462919672714,4.554957192297097
2022-03-24,10.6910566456385,4.627163488939008
2022-03-25,10.699839362046166,4.591660377527177
2022-03-26,10.703263077531737,4.622658205708752
2022-03-27,10.75407625332412,4.673615635938695
2022-03-28,10.76062266608749,4.667818694714138
2022-03-29,10.76776326582668,4.715909019537041
2022-03-30,10.75923527059195,4.793303867769709
2022-03-31,10.726317261049367,4.809428210093202
2022-04-01,10.742500715059384,4.901050600412123
2022-04-02,10.733543679518714,4.88430736306814
2022-04-03,10.746208520761762,4.918339649669843
2022-04-04,10.749842306507894,4.88592301791103
2022-04-05,10.726697445901998,4.843101741960469
2022-04-06,10.673751740801423,4.726355292075438
2022-04-07,10.680604665032956,4.777412083421654
2022-04-08,10.652250692774018,4.698668547550832
2022-04-09,10.663875928063952,4.727147024937135
2022-04-10,10.650357281486635,4.716196573665829
2022-04-11,10.584610286931785,4.598539287076899
2022-04-12,10.599809278733545,4.6376992217927855
2022-04-13,10.625385696229037,4.653978878515448
2022-04-14,10.595021322874496,4.612223272580891
2022-04-15,10.610376502101625,4.6181829150496485
2022-04-16,10.60719092926192,4.627492348249028
2022-04-17,10.589533406379978,4.609258801061701
2022-04-18,10.617079674744364,4.626525834065766
2022-04-19,10.633514969083599,4.687505935707002
2022-04-20,10.630417101237388,4.6586825321136685
2022-04-21,10.609732661529069,4.622775678857708
2022-04-22,10.590121576277149,4.611272060801884
2022-04-23,10.58371995694957,4.612586995048756
2022-04-24,10.583278255366226,4.597498776500481
2022-04-25,10.608027305442322,4.6175693465799466
2022-04-26,10.548427748453774,4.56207634474134
2022-04-27,10.577480483448294,4.588826025944504
2022-04-28,10.59096439016982,4.586860888919871
2022-04-29,10.56126203650899,4.543415465515871
2022-04-30,10.537809857951071,4.443779231931886
2022-05-01,10.557610438151473,4.496153090840718
2022-05-02,10.55917499975729,4.47256426829981
2022-05-03,10.53875275791639,4.4525127856020585
2022-05-04,10.589065435449381,4.530132486305145
2022-05-05,10.507124070720305,4.437887262665551
2022-05-06,10.492410290612668,4.403838354529661
2022-05-07,10.477342991555728,4.369237973807119
2022-05-08,10.435857392768732,4.320419603533363
2022-05-09,10.31880242951058,4.1474058037746095
2022-05-10,10.342481121897062,4.201196236972728
2022-05-11,10.272854058210543,3.916231134061197
2022-05-12,10.276696373851054,3.79960631867479
2022-05-13,10.284765956844339,3.8834908397112247
2022-05-14,10.312322497195195,3.9592352564716293
2022-05-15,10.351536726804072,4.074333336968487
2022-05-16,10.304372787978142,3.982415511390203
2022-05-17,10.323048098950009,4.045252800757929
2022-05-18,10.265358475916056,3.90713528651035
2022-05-19,10.319375948426952,3.955350233252687
2022-05-20,10.28194933842735,3.902750334163553
2022-05-21,10.289845494583876,3.918362502684199
2022-05-22,10.319685611119661,3.965661973389969
2022-05-23,10.278456000782995,3.892979838509245
2022-05-24,10.297405782550063,3.9050655699322574
2022-05-25,10.294257254419904,3.870834812400761
2022-05-26,10.284223554875032,3.7725588702665167
2022-05-27,10.26212566585247,3.7131169907429746
2022-05-28,10.268647907006384,3.79195852633167
2022-05-29,10.290311897185344,3.8046519046310268
2022-05-30,10.364904125349263,3.8539582756770976
2022-05-31,10.36697973282627,3.8235816903265736
2022-06-01,10.302232802155435,3.695598544859334
2022-06-02,10.324415436066419,3.7109184508752278
2022-06-03,10.299050146356228,3.644384580199837
2022-06-04,10.303367561725132,3.6618023064613703
2022-06-05,10.305836547582219,3.650152492641421
2022-06-06,10.353628718711185,3.747929476231167
2022-06-07,10.346745384052316,3.6747189781253673
2022-06-08,10.316072437068884,3.659537368042287
2022-06-09,10.312678977523088,3.6881943859817286
2022-06-10,10.27793675828529,3.613341121761022
2022-06-11,10.252763560874987,3.5210853825793693
2022-06-12,10.194762479356166,3.4256711369399206
2022-06-13,10.020709927579496,3.339051084222522
2022-06-14,10.00815351063844,3.3916391362564395
2022-06-15,10.024502685722302,3.540609748216527
2022-06-16,9.922390284392199,3.40085539916123
2022-06-17,9.92678809527476,3.425659721298656
2022-06-18,9.853122384049872,3.4597158094309264
2022-06-19,9.930775403573943,3.533503999465576
2022-06-20,9.93302388410652,3.5671951569242064
2022-06-21,9.938400812314617,3.5868788044422524
2022-06-22,9.902838806989985,3.5299316533918885
2022-06-23,9.956358756642537,3.642186926622422
2022-06-24,9.963248566256299,3.7427056679025017
2022-06-25,9.975916947302924,3.7455625125876044
2022-06-26,9.953576630935627,3.6739710917837405
2022-06-27,9.93960145009083,3.649391256764654
2022-06-28,9.91742175729541,3.564631661040619
2022-06-29,9.908675245035521,3.522644846708993
2022-06-30,9.89266553327924,3.5141812769770704
2022-07-01,9.866271921611277,3.4905221106550273
2022-07-02,9.864863965754903,3.5073398714667507
2022-07-03,9.867708869731416,3.508134641276541
2022-07-04,9.914984296914424,3.605090978855961
2022-07-05,9.912948418788119,3.566586207416521
2022-07-06,9.930530868046002,3.612904117807041
2022-07-07,9.982187261434621,3.651133627816742
2022-07-08,9.986500484147044,3.6451031069728477
2022-07-09,9.9800877429832,3.6394780649765686
2022-07-10,9.945610263258173,3.6027116016507277
2022-07-11,9.902014299863406,3.510458285666991
2022-07-12,9.869098678474385,3.4891348454921136
2022-07-13,9.914035438419207,3.552800197379649
2022-07-14,9.931585089682448,3.6138277942404153
2022-07-15,9.944453286725341,3.622096493090182
2022-07-16,9.961299583017311,3.678175454733831
2022-07-17,9.941714683307564,3.6544102064551534
2022-07-18,10.020634361537693,3.778403805516757
2022-07-19,10.060039643541112,3.8044350250532624
2022-07-20,10.053274399904742,3.7398973705081864
2022-07-21,10.050381778134694,3.7656227335667665
2022-07-22,10.030779832369811,3.704223715753222
2022-07-23,10.019735121772623,3.6899033666871843
2022-07-24,10.026110592562882,3.7137326432619453
2022-07-25,9.969354932780849,3.603103622228722
2022-07-26,9.963629888954006,3.5888064106301196
2022-07-27,10.040225310503368,3.6965462361885657
2022-07-28,10.079283141395383,3.7575952130306858
2022-07-29,10.077635496703943,3.7359299664048904
2022-07-30,10.071380813237761,3.7786262298584123
2022-07-31,10.057790927178154,3.7471531665856634
2022-08-01,10.056817862469863,3.7325729323275216
2022-08-02,10.04229761538725,3.6827231719730156
2022-08-03,10.036553553679708,3.651811299252828
2022-08-04,10.027074028111187,3.659210481161488
2022-08-05,10.055749927199347,3.7028077865127282
2022-08-06,10.041564567386294,3.6903036104201927
2022-08-07,10.050867820116338,3.7039057620610385
2022-08-08,10.077839365460918,3.741722140949012
2022-08-09,10.050368371964542,3.698151917732449
2022-08-10,10.083625167018424,3.746343028957923
2022-08-11,10.084037929085792,3.7570470568766208
2022-08-12,10.102453911142689,3.814074039776812
2022-08-13,10.103324333271548,3.8391371607403912
2022-08-14,10.099026950194217,3.8048067412916122
2022-08-15,10.091500079009762,3.7801638849542636
2022-08-16,10.080934372735626,3.7648864719619386
2022-08-17,10.057752427851762,3.698905358440353
2022-08-18,10.052456470820983,3.677445101999061
2022-08-19,9.946429828919296,3.5804659157510312
2022-08-20,9.960154260221959,3.563025186208485
2022-08-21,9.977393983734515,3.598221417325465
